,title,summary,image_url,text
10,"Maddalonese rimontata dall’Albanova, mister Bovienzo: “Punto importante contro una grande squadra. Un passo alla volta verso la meta” | Campania Sport",,,"La Maddalonese interrompe la striscia negativa pareggiando 2-2 ad Arienzo contro l’Albanova. Avanti 2-0, i granata si sono fatti rimontare dall’undici di Ciaramella. Nel post gara mister Pasquale Bovienzo ammette: “Giocavamo una delle squadre più quotate del campionato e ovviamente non ci stava a perdere contro una squadra giovane come la nostra. Hanno spinto tantissimo mettendoci in difficoltà raggiungendo il pari. Alla fine il pari è meritato per quello che si è visto in campo e gli faccio i complimenti. Il primo è stato un gran gol, sul secondo potevamo fare meglio. Siamo stati un po’ ingenui ma alla fine portiamo avanti un punto che fa morale. Faccio i complimenti ai miei per come hanno interpretato il match, abbiamo affrontato l’Albanova a testa alta e passo dopo passo proveremo a raggiungere l’obiettivo. Ora ci attendono le ultime due gare del girone di andata sulla carta proibitive ma daremo tutto cercando di mettere in difficoltà ogni avversario”. "
11,"La Federazione Italiana Camminatori Sportivi (FICS) ha partecipato il giorno 9 ottobre all'iniziativa ""La Staffetta della Vita"" | Campania Sport",,,"La Federazione Italiana Camminatori Sportivi (FICS) ha partecipato il giorno 9 ottobre all’iniziativa“La Staffetta della Vita”,  rientrante nel Campionato Nazionale ASI “Staffetta in piazza”, avente lo scopo di unire l’aspetto agonistico, culturale e sociale facendo gareggiare le squadre dei partecipanti nelle più belle piazze di ogni regione d’Italia. La manifestazione prevedeva il passaggio del testimone tra 5 fasce di età diverse, dai 6 anni in su. Le selezioni regionali sono state organizzate dai comitati regionali ASI e le squadre selezionate hanno disputato la finale nazionale a Grosseto, presso il Parco di Viale Giotto. Uomini e donne hanno corso insieme, a comporre, anche per età, un nucleo familiare con un Under 14, un Under 25, un Under 35, un Under 50 e un Over 51. L’evento si è concluso con la premiazione dei partecipanti che si sono distinti nel corso della gara. “Il significato di questa staffetta parte dal valore della famiglia”, ha spiegato Sandro Giorgi, Responsabile ASI, Settore Atletica Leggera, “in quanto nelle squadre sono coinvolte persone di tutte le età: questo significa che ad essere percorso, tramite lo sport, è tutto l’arco della vita.”La città di S. Maria Capua Vetere è stata presente alla fase finale con la Federazione Italiana Camminatori Sportivi, Podistica Sammaritana e Atletica Studentesca SMCV per complessivi15 atleti e 3 accompagnatori. La città di Spartaco sta ritornando un passo alla volta ad essere  protagonista in Italia di eventi dal forte significato aggregativo e sociale. "
12,"Il mondo dello sport chiede aiuto, anche a Caserta il flash-mob #LoSportMeritaRispetto | Campania Sport",,,"CASERTA – #LoSportMeritaRispetto, è il grido che atleti e gestori di attività sportive affiliate Asi (Associazioni Sportive e Sociali Italiane) hanno alzato ieri in occasione di tre flash-mob tenutisi in provincia e volti a sottolineare la situazione emergenziale in cui lo sport vige, senza chiare linee che ne definiscano la ripresa, in tutta Italia.«Abbiamo, finora, tristemente collezionato solo promesse ­– dichiara Nicola Scaringi, presidente regionale Asi – ma nessuna certezza. Ci sono palestre ed altre attività sportive che, dopo la chiusura dell’8 marzo 2020, non hanno più alzato i battenti e non sanno come potranno farlo in vista della possibilità prevista dal Governo il prossimo 1 giugno. Se da un lato i centri sportivi hanno avviato le proprie attività, dall’altro va considerato che rappresentano solo una minima percentuale del totale. Il resto è lì che attende».«Siamo chiusi da 14 mesi, abbiamo incassato pochi ristori e tante promesse – commenta Carmela D’Amico, presidente dell’ASD Dynamika di Calvi Risorta – ma adesso è ora di darci indicazioni chiare. Non vogliamo far altro che riaprire le nostre associazioni sportive, sapendo di poterlo fare seguendo dettami precisi che siano garanzia di sicurezza per noi e per i nostri associati, e riprendere a seguire le nostre passioni. Tutti i comparti si stanno normando, siamo rimasti solo noi a fare da fanalino di coda».Al grido di aiuto – che fa eco anche all’iniziativa portata avanti dal presidente nazionale Asi, senatore Claudio Barbaro, di inserire, finalmente, il diritto allo sport nella Costituzione Italiana – si sono uniti tanti associati Asi che hanno scelto di testimoniare l’adesione alla campagna #LoSportMeritaRispetto in due luoghi simbolo di Terra di Lavoro – l’Anfiteatro Campano di Santa Maria Capua Vetere e la Reggia di Caserta – e tanti giovani atleti presso il centro sportivo «Benedetta Ferone» di Casolla di Caserta ove ha sede la scuola calcio ASD De Lucia.«Il momento continua ad essere grave e richiede la massima attenzione – conclude Scaringi – speriamo che il Governo ascolti il grido d’aiuto del mondo dello sport». "
13,"Campionato Asi Campania Felix, domani le finali di coppa | Campania Sport",,,"CASERTA – È tempo di finali per la coppa precampionato del Campionato di Calcio Amatoriale Asi Campania Felix organizzato dal Settore Calcio del Comitato Provinciale Asi di Caserta. Domani, sui campi del Centro Sportivo Talamonti di Caserta e del Centro Sportivo Benedetta Ferone di Casolla di Caserta si sfideranno, a partire dalle 14.30, le contendenti ai tre titoli iridati.Per la Coppa Élite, la sfida finale – alle 16.15 sul Centro Sportivo Talamonti – è tra Talamonti 14 ed Olympique Marcianise, rispettivamente vincitori, nelle semifinali, sullo Sporting Marcianise per 2-1 e sul Real San Prisco sempre per 2-1.Nella Coppa Eccellenze, la finale – alle 14.30 sul Centro Sportivo Benedetta Ferone – è del Real Borbonica contro il Sant’Anastasia che superano, nelle semifinali, Spartalex ed Audace San Marco rispettivamente per 3-2 e 4-2).Nella Coppa Asi Caserta la sfida finale – alle 14.30 sul Centro Sportivo Talamonti – è tra Real Caivano e Smav 18 che raggiungono la vetta dopo aver battuto, rispettivamente, AFC Cerasole per 3-1 e Gabriella per 9-8. "
14,"Campionato Asi Campania Felix, chiusa la fase regular domani i quarti di coppa | Campania Sport",,,"CASERTA – Con l’ultima giornata di gare della regular season di coppa di apertura del Campionato di Calcio Amatoriale Asi Campania Felix organizzato dal Comitato Provinciale Asi di Caserta, si aprono, domani, i quarti di finali per l’assegnazione dei primi trofei stagionali.Il girone A si è chiuso con al primo posto il Talamonti 14 seguito da Phoenix, Real Borbonica, United Marcianise Mandrill, Atletico Matilde e Can Soccer. Nel girone B la testa della classifica è andata all’Olympique Marcianise seguita da Frattese United, Audace San Marco, Daman Team, Smav 18 ed AFC Cerasole.Il girone C ha visto vincitore il Victoria Casa Hirta a cui si accodano Atletico Marcianise, Suessola United, Spartalex, Gabriella e Real Caivano. Nel girone D è, invece, lo Sporting Marcianise ad ottenere la testa seguito da Real San Prisco, Atletico Aversa, Sant’Anastasia, Gaetano Addio e Talamonti FC.Nei quarti di Coppa Élite, domani si scontreranno Talamonti 14 contro Frattese United, Altetico Marcianise contro Sporting Marcianise, Phoenix contro Olympique Marcianise e Victoria Casa Hirta contro Real San Prisco.Per la Coppa Eccellenze i quarti sono tra Real Borbonica e Daman Team, Spartalex ed Atletico Aversa, Audace San Marco e United Marcianise Mandrill e Sant’Anastasia e Suessola United.La Coppa Asi Caserta vede ai quarti gli incontri tra Atletico Marcianise ed AFC Cerasole, Gaetano Addio e Real Caivano, Smav 18 e Can Soccer, Gabriella e Talamonti FC. "
15,Il Napoli annienta l'Udinese e mette nel mirino la Roma: finisce 3-0 per gli azzurri | Campania Sport,,,"NAPOLI – Il Napoli chiude in fretta la ‘pratica Udinese’ mettendo nel mirino la Roma che, dopo aver pareggiato contro l’Atalanta, dista solo due punti dagli azzurri.La squadra di Sarri detiene il controllo della gara sin dall’inizio, ma il possesso palla azzurro appare sterile per la solidità difensiva mostrata dai bianconeri. Nel primo tempo si registrano due conclusioni di Hamsik e Mertens, facilmente parate da Karnezis, e un colpo di testa di Albiol, sugli sviluppi di un calcio d’angolo, finito di poco alto. Nella ripresa il Napoli sblocca subito il risultato con il solito Mertens, e al minuto 5 può raddoppiare con una conclusione di Insigne respinta abilmente da Danilo. Al 15′ ci prova Hamsik con un tiro dalla lunga distanza finito di poco fuori. Un minuto dopo primo sussulto bianconero con un colpo di testa di Zapata che si stampa sul palo. Sul cambio di fronte, al minuto 17, Allan calcia di destro trovando un gran goal che chiude il match, ma non esulta per rispetto dei suoi ex tifosi. Al 27′ arriva anche la terza rete azzurra targata Callejon. Al 33′ Mertens e Hamsik vengono sostituiti rispettivamente da Milik e Zielinski. Verso la fine del match ci prova proprio il neo entrato Milik con un sinistro dal limite che finisce sul fondo. Poco prima del fischio finale Callejon colpisce di testa rischiando l’autorete, ma Reina salva deviando in calcio d’angolo. "
16,CONI CAMPANIA E ASSOCIAZIONE DATECI LE ALI INSIEME PER I GIOVANI PROFUGHI UCRAINI | Campania Sport,,,"/Domani, gioved 3 novembre, alle ore 11.30, presso la sede del Coni Campania, //la conferenza stampa di presentazione dell\u2019accordo di collaborazione/Continua l’opera del CONI Campania a favore dei giovani ucraini in fuga dalla guerra, iniziata fin dai primi tragici giorni e che ha visto compatto tutto il mondo sportivo campano in questa grande prova di solidariet. Domani, gioved 3 novembre, alle ore 11.30, presso la sede del Coni Campania (Via A. Longo 46\E \u2013 Napoli), sar presentato alla stampa l\u2019accordo di collaborazione tra il Comitato Regionale Coni Campania e l\u2019associazione Dateci le ali, in prima linea nel dare sostegno ai giovani profughi ucraini. All\u2019incontro ufficiale per la firma interverranno il presidente del Coni Campania, Sergio Roncelli, il console ucraino a Napoli, Maksym Kovalenko, i vertici dell\u2019associazione Dateci le ali, Antonio Sam e Tania Genovese, e l\u2019assessore allo sport del Comune di Napoli, Emanuela Ferrante. La Mostra d’Oltremare, che avr un ruolo importante nella realizzazione dell’accordo, sar rappresentata dalla consigliera delegata Maria Caputo./Napoli, 2 novembre 2022//1498729429674PastedImage////Comitato Regionale CONI Campania//Via Alessandro Longo, 46/E//80127 NAPOLI//Tel. +39 0815793095/campania@coni.it– Carlo Zazzera "
17,Carlo Sanchezè il nuovo allenatore del Pomigliano Calcio Femminile. Nella serata di ieri il presidenteRaffaele Pipolaha raggiunto l’accordo con il tecnico partenopeo che domani siederà in panchina a Parma. | Campania Sport,,,"CARLO SANCHEZ NUOVO ALLENATORE DELLE PANTERECarlo Sanchezè il nuovo allenatore del Pomigliano Calcio Femminile. Nella serata di ieri il presidenteRaffaele Pipolaha raggiunto l’accordo con il tecnico partenopeo che domani siederà in panchina a Parma.Carlo Sanchez, napoletano di 48 anni, è un allenatore di buona esperienza. Ha allenato nel recente passato Agropoli, Angri, San Teodoro e Marcianise. Sebbene abbia lavorato nel mondo maschile, in Campania è stato il coordinatore regionale delle rappresentative campane maschili e femminili.La sua prima dichiarazione da neo tecnico delle pantere:“Sono contento per l’intesa raggiunta con il presidente Raffaele Pipola. Ho accettato di guidare il Pomigliano Femminile nella massima serie professionistica con tanto entusiasmo. Ho conosciuto il progetto del Pomigliano, la sua finalità e lo spirito che lo anima. Sarò in perfetta sinergia con lo staff tecnico che fino ad oggi ha ben gestito il gruppo; una squadra formata da ragazze valide che saranno in grado di ottenere i punti necessari per recuperare quanto negato dalla sorte e dagli episodi. Domani saremo in campo a Parma in una sfida importante per la zona salvezza”.UFFICIO STAMPAPomigliano Calcio Femminile srlResponsabile | Enzo RuggieroMobile | +39 3387258051e.ufficiostampa@pomiglianocalciofemminile.itt. +39 081 376 4036w.www.pomiglianocalciofemminile.itStadio Ugo Gobbato – Via Ravenna, snc 80038 Pomigliano d’Arco (NA)FORZA PANTEREQuesto messaggio di posta elettronica è ad uso esclusivo del/i destinatario/i previsti e può contenere informazioni riservate, privilegiate e informazioni non divulgabili. È vietata la divulgazione o la distribuzione. Se non sei il destinatario previsto, si prega di contattare il mittente tramite e-mail di risposta immediatamente e distruggere tutte le copie del messaggio. "
18,TORNA A NAPOLI IL CIRCUITO NAZIONALE DI AQUABIKE | Campania Sport,,," TORNA A NAPOLI IL CIRCUITO NAZIONALE DI AQUABIKE Da venerdì a domenica tutti i campioni dei venti circuiti nazionali assoluti e giovaniliin gara al lido Sabbia d’Argento di Varcaturo con l’organizzazione della Fly Motor Show.            Una grande festa di sport sul mare. Da venerdì il lido Sabbia d’Argento di Varcaturo ospiterà la quarta tappa del Campionato Italiano di aquabike organizzata dalla Fly Motor Show insieme al Comitato campano della Federazione Italiana Motonautica, che vedrà in gara oltre duecento atleti che parteciperanno alle venti categorie, assolute e giovanili, in lotta per il titolo tricolore che sarà assegnato la settimana successiva a Civitavecchia. L’organizzazione è stata possibile anche grazie al supporto di Gargano Costruzioni, Hotel Vogue, Genialed, Nautica Sea Doo, Aquabike San Marino.Un programma particolarmente ricco, che vedrà impegnati, tra i tanti bikers in gara, anche numerosi atleti di Napoli e provincia. Tra questi, il vincitore dell’ultima tappa del Mondiale 2022 Davide Pontecorvo, che correrà in casa nella categoria Runabout GP4 insieme ad Antonio Pontecorvo, Dino Pontecorvo nella Runabout GP1 e i giovani Emanuele Pontecorvo, Domenico Caiazza, Gabriele Dragone e Ayrton Cecere, tutti del team Fly Motor Show.            Il programma prevede venerdì 7 ottobre l’arrivo dei team e la registrazione degli atleti. Sabato 8 ottobre, invece, dopo il briefing dei piloti alle ore 8, si inizierà con le prove libere obbligatorie dalle 9 e le eventuali qualifiche a seguire. Alle 12 sono previste le prime manche che proseguiranno dalle 15.15 dopo una breve pausa per il pranzo. Domenica 9 ottobre, invece, le prove libere alle ore 9 saranno facoltative e si scenderà in acqua per le seconde manche alle ore 11.15. Le gare, dopo la pausa pranzo, riprenderanno alle 14.30 e, al termine dell’ultima prova, si svolgeranno le premiazioni di tutte le categorie in gara.           “Siamo orgogliosi di riportare questo spettacolare circuito nelle nostre acque – spiega Dino Pontecorvo, presidente della Fly Motor Show -. L’aquabike è una disciplina in grande crescita, specialmente tra i più giovani. Abbiamo tanti ragazzi che partecipano al campionato nazionale e permettergli di correre al largo delle nostre coste è una grande soddisfazione. Ci auguriamo che i risultati ottenuti qui possano consentire a tanti di loro di poter lottare per il successo finale del campionato nell’ultima tappa”.           La Fly Motor Show ha previsto anche, in occasione delle gare, una visita speciale da parte di alcuni ragazzi autistici all’interno del paddock per mostrare da vicino il funzionamento delle moto e l’organizzazione della manifestazione, nell’ambito di un progetto che l’associazione svolge da anni a favore di questi ragazzi. Napoli, 5 ottobre 2022– Carlo Zazzeracarlozazzera@sportpressoffice.com+39 3395651123Privo di virus.www.avast.com "
19,TRE TITOLI ITALIANI PER LA NAPOLI DELLu2019AQUABIKE | Campania Sport,,,"TRE TITOLI ITALIANI PER LA NAPOLI DELL\u2019AQUABIKE///Dopo l\u2019ultima prova di Civitavecchia portano a casa il titolo tricolore Davide Pontecorvo della Fly Motor Show nella Runabout F4 //e Davide Santini della Jet Ski Family Racing nella Spark giovanile 15-18. Titolo italiano anche per Antonio Pontecorvo nell\u2019Hidrofly.///Non poteva concludersi meglio la stagione dell\u2019aquabike per i team napoletani. Dopo l\u2019ultima prova disputata nel fine settimana a Civitavecchia sono tre gli atleti partenopei che si sono laureati campioni d\u2019Italia. Nella categoria Runabout F4 la vittoria  andata a Davide Pontecorvo del team Fly Motor Show, che era salito in testa alla classifica dopo la gara di Varcaturo della settimana precedente e si  confermato in vetta dopo l\u2019ultima prova. Contemporaneamente, anche nella classe giovanile Spark 15-18  arrivato il primo posto matematico per Davide Santini del team Jet Ski Family Racing, che ha dominato la stagione e dopo la gara partenopea era a un solo punto dalla vittoria del titolo, arrivato questa domenica. Inoltre, nella spettacolare disciplina dell\u2019Hidrofly si  laureato campione Antonio Pontecorvo, fratello di Davide. Un triplo successo che conferma il lavoro pregevole svolto in pochi anni dalle societ campane per la diffusione di questa disciplina, soprattutto tra i ragazzi.\u201cL\u2019aquabike  una disciplina giovane e adatta ai giovani \u2013 spiega Salvatore Babo del team Jet Ski Family Racing -.  un mezzo ideale per insegnare il rispetto per il mare e far conoscere luoghi nascosti delle nostre coste, ma anche per avvicinare i ragazzi alle competizioni. Abbiamo tanti atleti che stanno crescendo con noi e il successo di Davide Santini, cos come il terzo posto di Antonio Retta nella stessa categoria e quello di Fulvio Grimaldi della F4 Novice, sono per noi motivo di gioia e una spinta a crescere ancora e a far crescere questi ragazzi in vista di successi futuri. Tutto questo per noi  possibile anche grazie al supporto di aziende come Custom Marine Naples, Turistico Beach Park, Ad Blue Lurakem, Sea Prop, Agenzia Lisa, Re Make, Trasporti Fontana e Studio Grimaldi, senza le quali sarebbe tutto pi complicato\u201d.Grande soddisfazione anche per Dino Pontecorvo, che oltre a essere presidente del team Fly Motor Show  anche padre dei neo campioni d\u2019Italia: \u201cDavide e Antonio hanno conquistato entrambi un titolo prestigioso. Sono due risultati che ci riempiono di orgoglio e rappresentano solo un primo passo verso altri successi loro e degli altri ragazzi che corrono con i nostri colori. Sono certo che gi dal prossimo anno, anche grazie alla disponibilit del Comune di Giugliano che ci mette a disposizione gli spazi per le attivit e ai nostri partner Gargano Costruzioni, Hotel Vogue, Nautica Sea Doo, STE Racing, Empa Studio Led, RC Sicurezza sul lavoro, potranno essere protagonisti ai massimi livelli\u201d./Napoli, 18 ottobre 2022/– Carlo Zazzera+39 3395651123carlozazzera@sportpressoffice.com– Questa email  stata esaminata alla ricerca di virus dal software antivirus Avast.www.avast.com "
20,IL SOGNO SI INFRANGE ALL ’OVERTIME: GIVOVA SCAFATI SCONFITTA A BRESCIA | Campania Sport,,,"Ancora una bella prestazione, sfacciata e determinata, per la Givova Scafati, che, così come nelle due precedenti gare di campionato, esce di nuovo sconfitta, stavolta di misura 82-81, dopo un tempo supplementare, al PalaLeonessa, contro la Germani Brescia. La rabbia, mista all’amarezza, è tanta tra le fila scafatesi, perché forse con un pizzico di lucidità e fort una in più, si poteva piazzare il colpaccio, sia al termine dei minuti regolamentari che all’over t ime di una sfida decisa dagli e pisodi. Ed è stato proprio un episodio in particolare ad aver pregiudic ato la sfida: un più che dubbio fischio dell ’arbitro Pierciavalle quando manca no solo 5’’ alla fine dei tempi regolamentari(fallo fischiato ad Henry, che forse lo aveva invece subito), che di fatto ha negato il successo alla truppa di patron Longobardi. I due quintetti, infatti, si sono fronteggiati alla pari, nessuno dei due ha mai dato l’impressione di poter prendere in mano le redini dell ’incontro, equilibrato sin d alla palla a due, sebbene, sulla carta, tra i due organici ci fosse una netta differenza di valori che però in campo non si è vista. Nonostante le migliori percentuali al tiro da tre punti(41,9% contro 20,7%) ed il dominio sotto i tabelloni(46 rimba lzi contro 33), alla fine a fare la differenza è stata la stanchezza, la poca lucidità e le ben 24 palle perse. Ancora una volta però si è percepito che questa squadra, a maggior ragione con l’innesto di Logan, potrà di re la sua in maniera importante nella massima serie italiana. LA PARTITA I primi punti sono di Pinkins(0-3 al 1’), poi la sfid a prosegue a rilento, con errori su entrambi i fronti del g ioco: ne vie ne fuori una partita equilibrata e dal punteggio contenuto(4-5 al 5’). Henry prova a far volare i suoi con una tripla al 6’(4-8), ma Della Valle dalla lunetta è infallibile e, in un solo minuto, riporta la situazione in parità(8-8). Entrambi i tecnici ruotano gli uomini a propria disposizione, ma la situazione in campo permane equilibrata(12-11 all’8’) e tale resta fin alla sirena del primo quarto( 16-16), nonostante De lla Valle continui ad essere impla cabile dalla linea della carità. Il canovaccio resta lo stesso anche nella seconda frazione(20-19 al 12’), fino a quando i locali alzano la voce e provano ad allungare, facendo leva su l folletto Caupa in(29-21 al 15’). Ma la Givova non molla e, no nostante le difficoltà, riesce a trovare le energie necessarie per te nersi aggrappata all ’avversario e addirittura superarlo(29-32 al 17’), grazie ad un parziale di 0-11 firmato da Landi, Rossato e Lamb. La Germani non ci sta e risponde colpo su co lpo: Cobbins e Gabriel vanno a segno e riportano di nuovo avanti i locali 33-32 al 18’. Con un bel test a a testa, i due quintetti ragg iungono l’intervallo sul 37-36. Henry è il p rotagonista dei primi minu ti della ripresa, nei quali i gialloblù si portano avanti 37-41 al 23’. Coach Magro striglia i suoi, che reagiscono con veemenza e, con un break di 9-2, Basket Scafati 1969 s.r.l. CODICE FIP 052763Basket Scafati 1969 s.r.l. – Sede, ufficio e campo di gioco: Pala Mangano, Via della Gloria, s.n.c. – 84018 Scafati(S a) Tel. e fax: 081 8501194; P. IVA: 02471520813; E-mail: scafatibasket1969@gmail.com; Sito Web: www.scafatibasket.com Facebook: www.facebook.com/scafatibasket; Twitter:@ScafatiBasket69; Google+ e Youtube: Givova Scafati Basket ribaltano nuovamente il punteggio(46-43 al 26’). La sfida fatica a trovare un padrone, ma cresce di interesse ed intensità col trasc orrere dei minuti(48-48 al 27’), restando equilibrata fino al suono della terza siren a(55-55). E’ un ottimo Landi, in avvio di ultima frazione, a segnare la tripla del 55-58 al 31’, che costringe coach Magro al time-out. Le difese hanno ragione dei rispettivi attacchi, con la conseguenza che il punteggi o si mantiene basso ed equilibrato(60-60 al 34’). I tentativi dei lombardi di distanziare gli avversari si i nfrangono al cospetto di capitan Rossato e soci, che vendono cara la pelle e non si lasciano surclassare, neppure quand o la battaglia fisica prende il sopravvento su quella tecnica(66-67 al 38’). Il gioco confuso sembra agevolare i viaggianti, che però perdono Thompson e Stone per raggiunto limite di falli. Proprio qualche fallo di troppo penalizza i campani che si ritrovano sotto 72-70 a 21’’ dal termine. Una tripla di M onaldi a soli 5’’ dal termine porta però in vantaggio i salernitani(72-73). Un dubbio fallo di Henry su Gabriel manda quest ’ultimo in lunetta( 73-73) e ri nvia il ve rdetto finale all’over time. La preci sione al tiro di Petrucelli e compagni premia la compagine di casa, che approfitta del calo scafatese per stanchezza ed allunga 79-74 al 42’ e 82-76 al 43’. Una tripla di Lamb tiene viva la Givova(82-79 al 44’), ma proprio l ui nell’ultimo possesso si butta inspiegabilmente dentro l’area in penetrazione anziché tirare da tre, regalando il successo di misura 82-81 alla Germani Brescia. LE DICHIARAZIONI Il capo allenatore Alessandro Rossi: «E’ difficile per me oggi commentare una sconfitta arrivata su un campo ostico c ontro una squadra molto forte. Piccolissimi dettagli non ci hanno permesso di conquistare il successo. Brescia non ha demeritato, ma anche noi avremmo meritato allo stesso modo. Fa molto male, anche perché abbiamo perso una quantità non giustificabile di palloni. Tranne un buco nel secondo quarto, dal punto di vista difensivo siamo sempre stati nella partita. Siamo stati energici e attenti, ma in attacco abbiam o sprecato troppi possessi per poter pensa re di vincere. Essendo stati così vicini alla vittoria alla fine dei tempi regolamentari, nell ’over time l’inerzia è andata nelle mani degli avversari, ma ciononostante siamo stati comunque bravi a restare in partita e ad avere anc he la possibilità di pareggiare alla fine, ma strana mente Lamb non ha tirato da tre: scelta che onestamente fatico a commentare ». I TABELLINI GERMANI BRESCIA 82- 81 GIVOVA SCAFATI GERMANI BRE SCIA: Gabriel 8, Massinburg 5, Della Valle 20, Caupain 4, Petrucelli 19, Cobbins 6, Odiase 10, B urns, Laquintana 2, Cournooh, Moss 2, Akele 6. Allenatore: Magro Alessandro. Assistenti Allenatori: Di Paolantonio Emanuele, Cotelli Matteo. GIVOVA SCAFATI: Stone, Lamb 19, Thompson 6, Pinkins 13, De Laurentiis 3, Landi 10, Rossato 7, Henry 11, Monaldi 9, Ikangi 3. Allenatore: Rossi Alessandro. Assistenti Allenatori: Nanni Francesco, Mollica Francesco. ARBITRI: Borgioni Denny di Roma, Perciavalle Alessandro di Torino, Marziali Silvia di Roma. tube: Givova Scafati Basket NOTE: Parziali: 16-16; 21-20; 18-19; 18-18; 9-8. Falli: Brescia 23; Scafati 31. Usciti per cinque falli: Thompson, Stone. Tiri dal campo: Brescia 25/70(35,71%); Scafati 24/60(40,0%). Tiri da due: Brescia 19/41(46,3%); Scafati 11/29(37,9%). Tiri da tre: Brescia 6/29(20,7%); Scafati 13/31(41,9%). Tiri liberi: Brescia 26/31(83,9%); Scafati 18/22(81,8%). Rimbalzi: Brescia 33(8 off.; 25 dif.); Scafati 46(12 off.; 34 dif.). Assist: Brescia 20; Scafati 13. Palle perse: Brescia 9; Scafati 24. Palle recuperate: Brescia 8; Scafati 4. Stoppate: Brescia 1; Scafati 0. "
21,"Promozione, Buccino Volcei. Novità in panchina e in campo | Campania Sport",,,BUCCINO (SALERNO) – Penultimo allenamento della settimana in casa Buccino Volcei in vista del match di campionato contro la Poseidon. Diverse le novità a partire in campo a partire dall’ultimo arrivato Donato Bovi. Il centrocampista che aveva iniziato la stagione con la Battipagliese lo scorso anno fino a dicembre ha vestito la maglia rossonera collezionando 13 presenze poi il passaggio alla Polisportiva Santa Maria con la quale ha vinto i play off promozione. Un ritorno alla corte di patron Del Chierico.“Contento di ritornare a fare parte di questa squadra e di questa società. Quest’anno – ha dichiarato a caldo Bovi – c’è un progetto molto ambizioso e punto a dare il mio contributo per raggiungere gli obiettivi fissati. Non vedo l’ora di cominciare e sono a completa disposizione del mister”. Proprio il capitolo allenatore segna una svolta. Dopo una partita di Coppa Italia e una di campionato mister Francesco Menza lascia. Per lui un’offerta importante da un club professionistico. A guidare il Buccino Volcei ci sarà mister Dario Costantino promosso da patron Del Chierico. “A mister Menza auguro le migliori fortune per il nuovo prestigioso incarico – ha dichiarato il presidente”.”La scelta di mister Costantino è quella più opportuna in quanto è un segno di continuità con quanto fatto fino ad oggi”.   
